"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16432187","Закрыта","27.07.2021 6:10:17","Претензия","ТП Игровой","Проблемы в игре Wargaming","31.07.2021 6:10:17","нет","3177","WEB Support","1085","1"
"TT16432187","Закрыта","27.07.2021 6:10:17","Претензия","ТП Игровой","Проблемы в игре Wargaming","31.07.2021 6:10:17","нет","3177","OBO","2092","2"
"TT16432188","Закрыта","27.07.2021 6:10:29","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","06.08.2021 6:10:29","нет","14290","OBO","14290","1"
"TT16432189","Закрыта","27.07.2021 6:10:50","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","06.08.2021 6:10:50","нет","13053","OBO","13053","1"
"TT16432190","Закрыта","27.07.2021 6:11:03","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 18:11:03","нет","297","OBO","297","1"
"TT16432191","Закрыта","27.07.2021 6:11:07","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 18:11:07","нет","297","OBO","297","1"
"TT16432192","Закрыта","27.07.2021 6:11:08","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Проблемы с передачей данных","30.07.2021 6:11:08","нет","2172","OBO","37","2"
"TT16432192","Закрыта","27.07.2021 6:11:08","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Проблемы с передачей данных","30.07.2021 6:11:08","нет","2172","RT L2","2002","1"
"TT16432192","Закрыта","27.07.2021 6:11:08","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Проблемы с передачей данных","30.07.2021 6:11:08","нет","2172","PSCore","133","1"
"TT16432193","Закрыта","27.07.2021 6:11:39","Администрирование","Администрирование B2B","Подключение доставки счета с ЭЦП","28.07.2021 6:11:39","нет","450","B2B Admin","450","1"
"TT16432196","Закрыта","27.07.2021 6:12:36","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 18:12:36","нет","297","OBO","297","1"
"TT16432197","Закрыта","27.07.2021 6:12:43","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 22:12:43","нет","1249","Technology TT","1249","1"
"TT16432198","Закрыта","27.07.2021 6:13:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","06.08.2021 6:13:26","нет","13053","OBO","13053","1"
"TT16432202","Закрыта","27.07.2021 6:15:36","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 18:15:36","нет","297","OBO","297","1"
"TT16432203","Закрыта","27.07.2021 6:16:30","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","06.08.2021 6:16:30","нет","14286","OBO","14286","1"
"TT16432204","Закрыта","27.07.2021 6:16:32","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 6:16:32","нет","357","OBO","357","1"
"TT16432205","Закрыта","27.07.2021 6:16:33","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 6:16:33","нет","360","OBO","360","1"
"TT16432206","Закрыта","27.07.2021 6:16:34","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 18:16:34","нет","299","OBO","299","1"
"TT16432212","Закрыта","27.07.2021 6:19:07","Претензия","Сеть","Поиск сети","30.07.2021 6:19:07","нет","4422","OBO","4399","2"
"TT16432212","Закрыта","27.07.2021 6:19:07","Претензия","Сеть","Поиск сети","30.07.2021 6:19:07","нет","4422","Tech NSK","23","2"
"TT16432213","Закрыта","27.07.2021 6:19:23","Претензия","CCB","Жалоба на сотрудника телемаркетинга","28.07.2021 6:19:23","нет","1242","Technology TT","1242","1"
"TT16432219","Закрыта","27.07.2021 6:20:06","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","06.08.2021 6:20:06","нет","14285","OBO","14285","1"
"TT16432220","Закрыта","27.07.2021 6:20:25","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","28.07.2021 6:20:25","нет","657","B2B Admin","657","1"
"TT16432222","Закрыта","27.07.2021 6:20:42","Претензия","Претензии к дилеру","Некорректная информация","03.08.2021 6:20:42","нет","9491","OBO","9491","1"
"TT16432223","Закрыта","27.07.2021 6:21:25","Претензия","NPS","Передача данных - Нет соединения","27.07.2022 6:21:25","нет","1240","NPS","1240","1"
"TT16432224","Закрыта","27.07.2021 6:22:05","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","06.08.2021 6:22:05","нет","14285","OBO","14285","1"
"TT16432225","Закрыта","27.07.2021 6:22:43","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","01.08.2021 6:22:43","нет","356","OBO","356","1"
"TT16432226","Закрыта","27.07.2021 6:22:51","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 18:22:51","нет","291","OBO","291","1"
"TT16432228","Закрыта","27.07.2021 6:23:44","Администрирование","Одобрение ЭРФ","Создание клиента","28.07.2021 6:23:44","нет","454","OBO","454","1"
"TT16432229","Закрыта","27.07.2021 6:24:18","Претензия","Контент","Абонент ничего не заказывал","29.07.2021 18:24:18","нет","285","OBO","285","1"
"TT16432230","Закрыта","27.07.2021 6:24:45","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","25.11.2021 22:24:45","нет","1237","Technology TT","1237","1"
